CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,placed,Score,company_offer,skills
8.4,1,2,0,79,3.4,1,1,72,88,1,80,31,"java, nodejs, teamwork, nosql, google cloud"
8.0,0,3,2,87,4.7,1,1,78,70,1,86,10,"python, expressjs, teamwork, oracle, ibm cloud"
7.6,1,1,1,79,4.1,0,1,55,68,1,76,23,"javascript, reactJs, leadership, sql, ibm cloud"
8.6,1,2,0,68,3.9,1,1,72,83,1,80,28,"c, expressjs, leadership, oracle, oracle cloud"
8.1,1,3,0,75,4.5,0,1,71,68,1,82,19,"ruby, html, teamwork, nosql, google cloud"
8.6,2,3,2,90,4.8,1,1,77,82,1,92,3,"python, reactJs, leadership, mysql, oracle cloud"
8.5,2,3,2,85,4.7,1,0,85,83,1,92,2,"c, angular, problem-solving, postgresql, oracle cloud"
8.7,1,2,2,84,4.8,1,1,84,77,1,89,6,"javascript, reactjs, problem-solving, postgresql, aws"
7.8,2,3,2,90,4.5,1,1,78,83,1,89,11,"c++, angular, problem-solving, nosql, ibm cloud"
8.3,0,3,0,90,4.7,1,1,69,82,1,88,12,"python, css, problem-solving, oracle, google cloud"
7.7,1,2,0,78,4.6,1,1,73,78,1,83,16,"java, angular, teamwork, nosql, azure"
8.4,0,3,2,69,4.5,1,1,55,84,1,81,14,"ruby, css, communication, mysql, azure"
8.2,1,3,2,79,4.8,1,1,76,81,1,87,9,"ruby, reactJs, leadership, flask, azure"
8.7,2,3,2,90,4.8,1,1,85,86,1,94,3,"c, html, problem-solving, nosql, ibm cloud"
7.5,1,2,2,80,4.3,1,1,65,80,1,81,17,"javascript, expressjs, communication, sql, oracle cloud"
8.4,2,3,1,86,4.4,1,1,57,80,1,86,9,"javascript, reactJs, leadership, mysql, aws"
6.6,1,1,1,68,3.5,0,0,64,73,1,70,26,"javascript, expressjs, problem-solving, django, aws"
8.2,1,1,1,68,3.9,0,1,70,66,1,76,24,"ruby, reactjs, problem-solving, mongodb, ibm cloud"
8.4,2,3,2,87,4.7,1,1,79,86,1,91,1,"c, reactjs, teamwork, mongodb, google cloud"
6.5,0,1,1,85,4.2,0,1,60,77,1,76,29,"java, reactjs, teamwork, mongodb, oracle cloud"
8.6,2,2,2,76,4.7,1,0,67,84,1,86,11,"c++, html, teamwork, mysql, oracle cloud"
7.0,0,1,0,69,4.4,1,1,71,72,1,75,30,"java, reactJs, teamwork, mongodb, azure"
8.3,2,3,2,90,4.6,1,0,74,84,1,91,4,"javascript, nodejs, teamwork, sql, ibm cloud"
8.5,1,3,2,90,4.8,1,1,76,85,1,91,1,"c++, html, communication, oracle, ibm cloud"
9.0,2,3,2,90,4.8,1,1,83,88,1,95,2,"c, javascript, problem-solving, postgresql, azure"
8.0,2,3,2,90,4.8,1,1,77,85,1,91,3,"java, reactJs, communication, oracle, google cloud"
7.2,2,2,2,87,4.4,1,1,72,70,1,83,18,"c, html, communication, mongodb, oracle cloud"
8.3,1,3,1,88,4.8,0,1,72,69,1,88,12,"java, css, communication, mysql, azure"
7.3,1,1,0,71,4.4,0,0,55,74,1,76,21,"c, css, leadership, mysql, aws"
7.9,2,3,2,90,4.8,1,1,82,88,1,92,5,"c++, html, communication, sql, aws"
8.0,2,3,2,90,4.8,1,1,80,88,1,92,2,"python, reactJs, problem-solving, mongodb, aws"
7.5,0,2,0,68,4.0,0,1,67,71,1,75,32,"c++, reactJs, teamwork, django, aws"
8.6,1,2,1,78,4.3,1,1,70,67,1,82,18,"c++, reactJs, teamwork, mysql, google cloud"
8.6,2,3,2,82,4.4,1,1,64,83,1,87,9,"javascript, reactJs, leadership, mysql, ibm cloud"
8.4,2,3,2,90,4.8,1,1,80,87,1,93,2,"ruby, html, teamwork, nosql, aws"
8.3,1,1,2,82,4.2,1,0,55,87,1,82,15,"javascript, reactJs, leadership, nosql, oracle cloud"
8.3,2,3,2,90,4.8,1,1,83,85,1,93,2,"python, nodejs, leadership, django, aws"
8.8,2,3,2,90,4.7,1,1,80,86,1,93,4,"c, html, teamwork, mysql, oracle cloud"
8.3,1,0,0,85,4.3,1,1,87,83,1,85,17,"c++, html, communication, django, google cloud"
8.3,1,3,2,90,4.8,1,1,88,73,1,91,3,"ruby, reactJs, communication, postgresql, ibm cloud"
6.8,1,2,0,80,4.5,1,1,56,67,1,77,27,"c, html, leadership, mysql, ibm cloud"
8.2,2,3,0,90,4.8,1,1,68,82,1,90,9,"c++, reactJs, communication, postgresql, oracle cloud"
7.6,0,3,2,82,4.5,0,0,78,64,1,82,15,"c++, reactjs, problem-solving, sql, aws"
8.4,0,1,0,85,3.7,1,1,57,71,1,77,31,"c, javascript, communication, mongodb, ibm cloud"
8.4,0,1,0,90,4.8,0,1,55,65,1,83,18,"java, expressjs, communication, django, aws"
8.3,1,3,0,90,4.7,1,1,71,86,1,90,7,"javascript, nodejs, communication, django, oracle cloud"
7.9,1,1,2,72,4.8,1,0,64,69,1,80,26,"python, expressjs, teamwork, sql, aws"
7.7,0,1,1,85,4.4,0,1,61,65,1,79,23,"ruby, reactjs, teamwork, django, azure"
8.6,2,3,2,90,4.6,1,1,74,88,1,92,2,"ruby, javascript, leadership, sql, azure"
7.7,2,3,0,81,4.7,1,1,66,80,1,86,8,"java, reactJs, problem-solving, postgresql, oracle cloud"
8.4,1,0,2,81,4.2,1,1,74,88,1,83,16,"javascript, reactJs, communication, flask, google cloud"
7.3,2,1,0,83,3.7,1,1,60,65,1,76,22,"java, javascript, problem-solving, nosql, oracle cloud"
6.5,0,2,0,85,4.8,0,0,89,67,1,83,14,"c, reactjs, problem-solving, nosql, ibm cloud"
8.2,1,2,2,80,4.4,1,1,72,83,1,84,18,"c++, reactJs, communication, django, oracle cloud"
7.0,2,3,2,90,4.8,1,1,90,80,1,90,12,"c, css, communication, oracle, ibm cloud"
6.9,1,3,2,80,4.6,1,1,73,83,1,83,14,"java, css, communication, oracle, ibm cloud"
8.5,0,3,2,90,4.8,1,1,74,64,1,88,12,"ruby, javascript, communication, nosql, azure"
8.2,1,3,2,90,4.8,0,1,71,83,1,90,7,"python, expressjs, communication, sql, google cloud"
7.4,1,1,0,74,4.5,0,0,64,71,1,78,32,"c++, expressjs, problem-solving, mongodb, google cloud"
8.1,2,3,2,86,4.7,1,1,76,80,1,89,8,"java, angular, problem-solving, django, oracle cloud"
8.7,2,3,0,87,4.8,1,1,76,88,1,92,3,"c++, nodejs, teamwork, mongodb, ibm cloud"
8.2,2,3,2,90,4.7,1,1,80,86,1,92,5,"ruby, nodejs, teamwork, flask, oracle cloud"
8.3,2,3,3,89,4.5,1,1,77,88,1,91,3,"c, html, teamwork, mysql, azure"
7.8,1,1,0,66,3.7,1,1,62,67,1,72,24,"javascript, reactJs, communication, django, azure"
6.6,1,1,2,86,4.7,0,0,55,69,1,79,27,"ruby, expressjs, problem-solving, django, azure"
7.9,2,3,2,80,4.5,1,1,77,85,1,87,12,"c, angular, communication, flask, google cloud"
7.4,1,2,0,75,3.9,0,1,69,70,1,77,21,"c++, html, problem-solving, nosql, google cloud"
8.2,2,3,2,82,4.4,1,1,80,83,1,88,9,"c++, reactJs, problem-solving, oracle, ibm cloud"
8.1,2,2,0,80,4.8,1,0,55,82,1,85,20,"python, html, leadership, nosql, aws"
7.4,1,3,1,84,4.5,1,1,81,73,1,85,16,"python, reactjs, problem-solving, nosql, oracle cloud"
8.2,2,3,2,85,4.8,1,1,73,85,1,90,9,"ruby, css, leadership, mysql, google cloud"
8.3,1,3,2,88,4.8,1,1,74,88,1,91,5,"c, html, leadership, postgresql, ibm cloud"
8.0,2,3,2,82,4.3,1,1,77,84,1,87,9,"c, angular, communication, flask, google cloud"
8.0,2,3,2,90,4.8,1,1,75,83,1,91,5,"javascript, reactjs, leadership, nosql, google cloud"
6.9,1,1,0,78,4.2,1,1,66,69,1,76,21,"c, css, communication, mysql, oracle cloud"
8.7,2,3,2,90,4.8,1,1,71,84,1,92,3,"java, nodejs, problem-solving, nosql, ibm cloud"
8.7,2,3,2,79,4.4,1,1,78,80,1,88,12,"javascript, nodejs, communication, flask, ibm cloud"
8.6,1,3,2,90,4.8,1,1,78,85,1,92,2,"c++, reactJs, communication, sql, azure"
8.4,2,3,2,89,4.1,1,1,83,80,1,89,7,"ruby, reactJs, teamwork, nosql, google cloud"
8.2,2,3,2,90,4.8,1,1,71,80,1,90,11,"c, expressjs, problem-solving, mongodb, google cloud"
8.0,0,2,2,90,4.8,1,1,68,85,1,87,7,"java, html, teamwork, oracle, google cloud"
7.9,2,3,2,90,4.7,1,1,80,88,1,91,5,"ruby, nodejs, teamwork, flask, ibm cloud"
8.0,2,3,2,89,4.6,1,1,80,87,1,91,4,"java, html, teamwork, oracle, ibm cloud"
7.7,2,3,2,90,4.8,1,1,87,88,1,92,4,"java, reactJs, teamwork, nosql, google cloud"
8.3,1,3,2,88,4.6,1,1,77,88,1,90,10,"c++, reactjs, teamwork, postgresql, oracle cloud"
8.2,2,3,2,83,4.6,1,1,69,77,1,87,10,"c, reactJs, problem-solving, mysql, google cloud"
8.3,2,3,3,88,4.8,1,1,84,87,1,93,2,"ruby, javascript, leadership, django, ibm cloud"
8.1,2,3,2,90,4.8,1,1,75,86,1,91,4,"c++, nodejs, problem-solving, django, aws"
7.8,0,1,2,68,4.5,0,0,82,85,1,80,31,"javascript, javascript, leadership, sql, aws"
8.0,1,3,2,90,4.7,1,1,74,88,1,90,11,"c, nodejs, leadership, flask, ibm cloud"
8.2,1,3,2,90,4.8,1,1,66,84,1,89,12,"ruby, html, leadership, django, aws"
7.9,1,3,2,78,4.3,1,1,89,86,1,86,7,"c, nodejs, problem-solving, django, ibm cloud"
8.4,1,3,0,81,3.6,1,1,78,86,1,83,13,"python, expressjs, problem-solving, oracle, ibm cloud"
6.6,1,3,2,79,4.6,1,1,78,75,1,82,18,"java, css, teamwork, flask, google cloud"
8.3,1,2,2,85,4.6,1,1,75,81,1,87,6,"java, nodejs, teamwork, mongodb, oracle cloud"
8.4,1,3,2,90,4.8,1,1,82,87,1,92,4,"ruby, nodejs, teamwork, sql, azure"
7.6,0,2,1,77,4.4,1,1,64,63,1,78,32,"java, html, communication, sql, aws"
8.3,2,3,0,90,4.7,1,1,73,77,1,90,8,"ruby, css, leadership, mongodb, google cloud"
7.9,2,3,2,90,4.8,1,1,81,86,1,92,5,"ruby, expressjs, teamwork, mysql, ibm cloud"
8.4,2,3,2,88,4.8,1,1,84,87,1,93,3,"java, html, communication, mysql, ibm cloud"
8.2,1,3,2,90,4.3,1,1,76,82,1,88,8,"java, reactJs, teamwork, flask, ibm cloud"
8.1,0,3,3,88,4.3,0,1,84,83,1,87,10,"c, angular, leadership, sql, ibm cloud"
8.3,2,3,2,88,4.8,1,1,83,86,1,92,3,"python, nodejs, communication, mysql, ibm cloud"
6.9,2,2,2,90,4.8,0,1,85,85,1,89,9,"javascript, css, problem-solving, postgresql, azure"
7.4,1,1,2,90,4.3,1,1,72,85,1,84,19,"java, html, problem-solving, sql, google cloud"
8.6,1,3,2,87,4.8,1,1,82,88,1,92,4,"ruby, angular, teamwork, nosql, google cloud"
8.2,0,1,3,84,4.8,1,1,88,69,1,86,10,"java, reactjs, communication, mysql, oracle cloud"
8.7,2,2,0,89,4.5,0,1,78,71,1,89,10,"c++, html, communication, flask, google cloud"
8.6,2,1,0,86,4.4,1,1,82,79,1,88,7,"c++, html, leadership, oracle, azure"
8.4,1,3,0,90,4.8,1,0,75,82,1,91,5,"c++, angular, communication, oracle, ibm cloud"
8.2,0,2,3,90,4.8,1,1,81,88,1,90,11,"c, expressjs, teamwork, mysql, ibm cloud"
8.2,1,2,3,86,3.9,1,1,76,88,1,85,13,"ruby, expressjs, leadership, flask, oracle cloud"
8.3,2,3,2,90,4.8,1,1,76,83,1,92,1,"java, expressjs, communication, nosql, oracle cloud"
7.4,1,1,0,72,4.2,1,1,55,66,1,74,25,"python, reactjs, teamwork, oracle, oracle cloud"
8.5,2,1,1,78,4.4,1,1,66,86,1,84,15,"ruby, nodejs, problem-solving, django, oracle cloud"
7.6,1,1,1,84,3.3,1,1,75,60,1,75,27,"java, html, leadership, django, oracle cloud"
7.7,0,2,0,85,4.0,0,1,55,64,1,77,21,"python, css, communication, flask, azure"
8.5,1,2,2,82,4.0,1,0,55,74,1,80,24,"c, reactjs, communication, django, google cloud"
8.3,0,3,2,82,4.8,1,1,73,79,1,87,12,"javascript, reactJs, problem-solving, postgresql, aws"
7.6,1,2,1,86,4.4,1,1,64,68,1,82,18,"java, reactjs, problem-solving, postgresql, azure"
8.4,2,3,2,83,4.7,1,1,83,84,1,91,3,"c, css, communication, mysql, azure"
6.5,1,2,1,72,4.0,1,1,68,76,1,75,32,"c, reactjs, problem-solving, postgresql, aws"
8.4,2,3,2,87,4.6,1,0,83,87,1,92,3,"c++, html, leadership, mysql, oracle cloud"
8.6,2,3,2,90,4.7,1,1,83,88,1,93,3,"ruby, html, teamwork, flask, aws"
7.9,1,2,0,67,4.4,1,0,73,72,1,79,24,"javascript, html, leadership, postgresql, aws"
8.3,2,3,2,88,4.8,1,1,66,83,1,90,12,"c++, reactjs, leadership, mysql, aws"
8.0,0,2,0,76,4.6,1,1,56,87,1,81,19,"java, css, communication, mysql, google cloud"
7.9,1,3,3,80,4.1,1,1,71,84,1,83,20,"javascript, nodejs, problem-solving, mongodb, google cloud"
8.4,2,2,2,84,4.7,1,1,85,82,1,90,7,"javascript, nodejs, teamwork, flask, google cloud"
7.9,1,2,0,82,4.2,1,1,79,86,1,84,13,"java, nodejs, teamwork, nosql, azure"
7.4,1,1,0,80,4.3,0,1,58,69,1,77,28,"python, javascript, leadership, sql, aws"
8.4,2,3,2,90,4.8,1,1,82,79,1,92,5,"ruby, reactJs, teamwork, sql, oracle cloud"
7.8,1,3,2,90,4.8,1,1,75,86,1,90,12,"javascript, reactJs, communication, sql, azure"
8.5,1,3,2,80,4.6,1,1,74,68,1,86,8,"c, html, problem-solving, nosql, azure"
8.3,2,3,2,90,4.8,1,1,81,88,1,93,1,"java, expressjs, teamwork, mysql, aws"
6.5,1,3,2,77,4.5,0,1,73,67,1,79,29,"java, reactJs, problem-solving, nosql, azure"
8.2,2,3,0,81,4.8,1,0,85,80,1,90,9,"ruby, reactjs, teamwork, oracle, azure"
8.4,0,3,2,83,4.0,1,0,62,64,1,80,30,"c++, expressjs, communication, django, azure"
8.2,2,3,2,90,4.8,1,1,85,88,1,93,1,"ruby, css, communication, flask, azure"
8.2,2,3,2,90,4.8,1,1,82,88,1,93,4,"javascript, expressjs, teamwork, sql, ibm cloud"
8.7,2,3,2,81,4.6,1,1,79,85,1,90,10,"c++, expressjs, teamwork, oracle, azure"
7.9,2,3,0,90,4.8,1,1,89,86,1,93,3,"java, css, leadership, postgresql, azure"
8.4,1,2,0,81,4.0,0,1,55,59,1,78,29,"c++, expressjs, problem-solving, django, google cloud"
7.8,0,2,2,87,4.6,1,1,85,86,1,87,12,"c, html, teamwork, flask, azure"
7.8,1,3,2,90,4.8,1,1,83,88,1,91,5,"c++, angular, teamwork, postgresql, azure"
6.7,0,1,1,85,4.2,1,1,68,64,1,76,32,"python, javascript, teamwork, mysql, ibm cloud"
8.3,1,3,0,90,4.8,1,1,81,86,1,92,3,"c, reactjs, leadership, django, ibm cloud"
8.6,2,3,2,90,4.8,1,1,82,81,1,93,1,"c++, reactjs, leadership, postgresql, ibm cloud"
6.7,1,2,0,74,4.6,1,1,55,68,1,76,30,"c++, reactjs, communication, nosql, aws"
8.4,2,3,2,89,4.5,1,1,78,82,1,90,12,"java, nodejs, teamwork, flask, azure"
8.4,2,3,0,90,4.7,1,0,76,83,1,91,1,"python, javascript, leadership, django, oracle cloud"
8.3,2,3,2,85,4.8,1,1,80,88,1,92,4,"ruby, html, leadership, oracle, google cloud"
8.6,1,3,2,82,4.8,1,1,90,85,1,91,3,"c++, css, problem-solving, mongodb, aws"
7.8,1,2,1,83,4.6,0,1,79,66,1,84,15,"python, reactJs, teamwork, mongodb, aws"
6.8,2,3,2,84,4.8,1,1,81,88,1,88,10,"c, css, problem-solving, mysql, aws"
8.6,2,3,2,76,4.2,1,1,81,84,1,87,11,"java, nodejs, problem-solving, oracle, google cloud"
8.9,1,3,0,83,4.8,1,1,77,76,1,90,9,"ruby, html, leadership, mysql, azure"
8.2,0,2,1,75,4.4,1,1,73,67,1,80,31,"ruby, reactjs, problem-solving, postgresql, azure"
8.8,1,3,2,89,4.5,1,1,73,85,1,90,7,"javascript, css, problem-solving, postgresql, azure"
8.1,2,3,0,90,4.7,1,1,86,88,1,93,5,"ruby, javascript, problem-solving, oracle, oracle cloud"
8.6,1,3,3,88,4.6,1,1,79,85,1,91,1,"c++, angular, communication, mysql, aws"
7.9,2,3,2,79,4.3,1,0,68,82,1,84,13,"c++, reactJs, teamwork, oracle, oracle cloud"
8.3,2,3,2,87,4.7,1,1,79,80,1,90,7,"python, css, teamwork, django, oracle cloud"
8.3,1,3,2,90,4.5,1,1,68,82,1,88,9,"python, javascript, problem-solving, mongodb, ibm cloud"
8.7,2,3,3,90,4.8,1,1,77,86,1,93,2,"javascript, html, teamwork, nosql, oracle cloud"
7.6,0,3,2,87,4.7,1,0,80,84,1,87,11,"ruby, html, teamwork, postgresql, azure"
9.1,2,3,2,90,4.8,1,1,74,82,1,93,3,"ruby, angular, leadership, django, google cloud"
7.6,0,2,0,85,4.2,1,1,81,83,1,83,17,"python, expressjs, problem-solving, sql, ibm cloud"
8.6,1,2,2,88,4.3,1,1,71,82,1,87,7,"java, reactJs, communication, flask, aws"
7.0,0,3,3,76,4.5,1,1,87,81,1,83,16,"ruby, css, problem-solving, flask, oracle cloud"
8.1,2,3,2,90,4.8,1,1,90,86,1,93,1,"python, javascript, problem-solving, sql, google cloud"
7.6,1,2,0,72,4.2,0,1,59,65,1,76,26,"c, html, communication, flask, google cloud"
8.4,2,3,2,90,4.8,1,1,69,88,1,92,4,"java, expressjs, leadership, postgresql, google cloud"
6.9,2,3,3,86,4.8,1,1,73,82,1,87,6,"javascript, expressjs, teamwork, sql, azure"
8.3,2,3,2,90,4.8,1,1,82,85,1,93,3,"javascript, javascript, leadership, oracle, aws"
8.3,2,2,2,80,4.5,1,1,68,79,1,85,20,"javascript, reactJs, communication, django, azure"
8.1,2,2,2,90,3.7,1,1,64,82,1,83,18,"c, html, leadership, nosql, ibm cloud"
8.4,2,3,2,90,4.7,1,1,89,86,1,93,1,"c++, html, problem-solving, nosql, oracle cloud"
7.8,2,3,2,90,4.7,1,1,70,84,1,89,12,"javascript, reactjs, leadership, mysql, aws"
7.6,1,3,2,85,4.4,1,1,69,61,1,82,19,"c++, javascript, teamwork, mysql, google cloud"
7.8,2,3,2,86,4.2,1,0,83,81,1,87,12,"java, reactjs, communication, mysql, ibm cloud"
8.3,0,3,2,90,4.7,1,1,85,88,1,91,3,"python, css, problem-solving, mongodb, google cloud"
8.0,2,3,2,90,4.8,1,1,77,86,1,91,5,"c++, reactJs, leadership, oracle, aws"
8.3,2,3,2,90,4.8,1,1,80,81,1,92,5,"ruby, angular, communication, postgresql, aws"
8.5,2,2,2,90,4.4,1,1,74,85,1,89,10,"ruby, expressjs, teamwork, mongodb, ibm cloud"
8.6,1,3,2,82,4.6,1,1,75,84,1,88,8,"ruby, css, communication, nosql, azure"
8.2,2,3,2,90,4.8,1,1,86,82,1,92,2,"c, html, teamwork, postgresql, google cloud"
6.5,1,1,1,84,4.0,1,1,68,81,1,77,21,"c++, angular, teamwork, mongodb, oracle cloud"
7.6,0,2,1,74,4.8,1,1,81,72,1,82,19,"python, html, leadership, flask, google cloud"
8.2,2,3,2,90,4.6,1,1,78,85,1,91,4,"ruby, nodejs, communication, postgresql, azure"
8.4,2,3,1,84,4.5,1,1,83,79,1,89,6,"c++, reactJs, leadership, django, ibm cloud"
8.7,1,2,2,77,4.5,1,1,75,68,1,84,13,"c++, reactjs, problem-solving, nosql, oracle cloud"
8.1,1,3,1,82,4.6,1,1,78,75,1,86,10,"java, html, leadership, mongodb, oracle cloud"
8.2,1,3,2,89,4.8,1,1,77,83,1,90,9,"ruby, css, leadership, django, aws"
8.2,1,3,2,81,4.5,1,0,70,83,1,86,9,"c, reactJs, leadership, oracle, ibm cloud"
7.5,1,2,0,89,4.5,1,1,79,83,1,86,9,"java, expressjs, problem-solving, mongodb, ibm cloud"
8.0,2,3,0,90,4.4,1,1,78,85,1,89,6,"ruby, expressjs, communication, sql, azure"
8.6,2,3,2,88,4.8,1,1,76,85,1,92,5,"ruby, reactJs, leadership, postgresql, google cloud"
8.1,1,1,0,86,4.8,0,1,61,82,1,85,15,"ruby, html, teamwork, postgresql, azure"
6.8,1,2,2,83,4.5,1,1,77,64,1,80,29,"python, javascript, teamwork, postgresql, azure"
7.6,1,3,2,84,4.6,1,1,79,76,1,86,12,"c, html, teamwork, mongodb, google cloud"
6.5,2,2,2,85,4.4,1,1,84,83,1,84,17,"python, expressjs, leadership, oracle, aws"
7.3,0,1,2,85,4.7,1,1,74,84,1,83,19,"c++, angular, problem-solving, nosql, oracle cloud"
8.0,2,2,2,87,4.8,1,0,82,83,1,90,8,"javascript, expressjs, problem-solving, oracle, oracle cloud"
8.2,0,1,1,81,4.2,1,1,68,84,1,81,16,"python, javascript, communication, mysql, ibm cloud"
8.2,1,3,0,84,4.1,1,1,77,67,1,84,20,"java, html, communication, django, ibm cloud"
8.1,2,3,2,90,4.8,1,1,85,84,1,92,1,"python, angular, teamwork, mongodb, google cloud"
8.3,1,2,1,88,4.2,0,1,71,85,1,86,8,"python, angular, problem-solving, django, azure"
7.3,0,3,1,70,3.8,1,0,56,76,1,74,27,"python, reactjs, problem-solving, mongodb, ibm cloud"
8.4,2,2,2,71,3.8,1,1,62,80,1,79,30,"python, reactJs, communication, mongodb, aws"
7.9,0,2,0,82,4.2,1,1,75,60,1,80,28,"javascript, reactJs, communication, mongodb, aws"
8.1,1,3,1,90,4.8,1,0,83,87,1,92,4,"ruby, expressjs, communication, oracle, azure"
8.1,0,1,2,77,4.6,1,1,76,88,1,84,14,"python, reactJs, teamwork, mongodb, google cloud"
7.8,1,3,2,83,4.5,1,1,68,86,1,86,10,"c, nodejs, communication, oracle, ibm cloud"
8.1,1,3,2,90,4.2,1,1,81,86,1,88,10,"c, angular, communication, oracle, ibm cloud"
8.3,2,3,2,90,4.8,1,1,82,85,1,93,4,"c, css, communication, oracle, azure"
8.4,1,2,3,90,4.7,1,1,84,71,1,89,6,"c, nodejs, communication, sql, google cloud"
7.9,1,1,0,90,4.1,0,1,60,69,1,80,27,"c++, html, teamwork, oracle, ibm cloud"
8.2,1,2,1,83,4.7,1,1,83,82,1,88,10,"ruby, angular, leadership, postgresql, aws"
8.2,2,3,2,86,4.4,1,1,78,66,1,87,10,"c++, javascript, problem-solving, sql, oracle cloud"
8.2,2,3,2,90,4.6,1,1,81,79,1,90,12,"c, angular, teamwork, flask, ibm cloud"
8.5,2,3,2,84,4.5,1,1,74,86,1,89,9,"java, nodejs, problem-solving, django, aws"
8.4,2,2,2,81,4.2,1,1,89,85,1,88,12,"ruby, reactJs, teamwork, flask, google cloud"
7.8,2,3,2,87,4.5,1,0,84,81,1,89,12,"python, reactJs, problem-solving, mongodb, azure"
8.6,2,3,2,81,4.8,0,1,68,79,1,89,12,"c++, css, problem-solving, nosql, aws"
8.5,2,1,1,70,4.3,1,1,58,63,1,78,28,"java, javascript, teamwork, mysql, azure"
7.7,2,2,0,90,4.7,1,1,70,86,1,88,8,"ruby, html, leadership, mongodb, ibm cloud"
8.4,1,3,2,90,4.8,1,1,85,82,1,92,1,"c++, html, problem-solving, nosql, azure"
8.0,2,2,2,87,4.8,1,1,78,73,1,88,10,"javascript, expressjs, problem-solving, sql, oracle cloud"
7.5,1,1,0,60,4.2,0,1,55,59,1,71,24,"java, javascript, teamwork, mongodb, azure"
7.0,1,2,0,72,4.6,1,1,68,74,1,79,26,"c, reactjs, communication, sql, google cloud"
8.4,0,3,2,90,4.8,1,1,83,85,1,91,3,"javascript, html, leadership, flask, google cloud"
8.4,2,3,2,90,4.8,1,1,74,87,1,92,5,"c, css, teamwork, postgresql, oracle cloud"
7.6,0,1,0,78,4.3,1,1,76,77,1,80,21,"ruby, html, leadership, oracle, oracle cloud"
8.0,0,3,1,90,4.1,1,1,64,61,1,81,19,"c++, angular, teamwork, django, google cloud"
8.7,0,2,2,89,4.6,1,1,77,85,1,89,6,"c++, angular, leadership, nosql, aws"
8.3,1,3,2,82,4.7,0,0,59,63,1,84,19,"c, html, leadership, oracle, aws"
6.5,0,2,2,81,4.6,1,1,79,69,1,80,29,"c++, javascript, leadership, flask, azure"
8.5,2,3,2,90,4.8,1,1,71,87,1,92,2,"c++, angular, leadership, mongodb, aws"
6.7,0,3,2,86,4.8,1,1,67,73,1,82,19,"c, html, leadership, nosql, google cloud"
8.5,1,3,0,88,4.6,0,1,70,84,1,89,7,"java, javascript, leadership, mysql, oracle cloud"
8.4,0,1,1,85,4.8,1,1,75,81,1,86,10,"java, reactJs, problem-solving, postgresql, ibm cloud"
6.6,2,3,2,90,4.8,1,1,63,83,1,86,11,"c++, expressjs, leadership, sql, oracle cloud"
6.7,1,2,0,82,4.7,1,1,71,87,1,83,14,"ruby, angular, leadership, mongodb, oracle cloud"
8.1,2,3,2,88,4.8,1,1,74,81,1,90,10,"javascript, expressjs, leadership, oracle, oracle cloud"
7.2,1,2,0,82,3.6,1,1,71,74,1,77,31,"c, reactjs, problem-solving, sql, azure"
7.4,0,1,2,90,4.5,1,1,76,68,1,82,16,"python, nodejs, leadership, oracle, oracle cloud"
8.0,2,3,2,90,4.8,1,1,69,86,1,90,7,"java, reactJs, teamwork, flask, google cloud"
7.8,0,1,0,73,4.4,0,0,56,68,1,76,25,"c++, expressjs, communication, sql, ibm cloud"
7.6,1,1,2,79,4.4,1,1,65,69,1,79,21,"javascript, expressjs, communication, django, oracle cloud"
8.1,1,3,2,83,4.7,1,1,85,86,1,89,10,"c, html, teamwork, oracle, ibm cloud"
6.5,1,2,1,79,4.2,1,1,81,64,1,78,23,"java, reactJs, leadership, oracle, ibm cloud"
8.0,1,3,3,87,4.6,1,0,83,88,1,90,11,"c++, css, problem-solving, mysql, azure"
7.7,0,1,0,73,4.3,1,1,57,65,1,75,24,"c, html, leadership, nosql, aws"
8.2,2,3,2,90,4.8,1,1,81,87,1,92,2,"javascript, reactjs, leadership, nosql, azure"
8.6,0,3,1,85,4.6,1,1,74,81,1,88,12,"java, html, communication, django, oracle cloud"
6.9,2,3,0,78,4.2,1,1,72,86,1,82,19,"python, css, communication, mongodb, oracle cloud"
8.6,2,3,3,90,4.8,1,1,66,83,1,91,1,"javascript, html, problem-solving, mysql, ibm cloud"
8.4,2,3,2,85,4.5,1,1,89,79,1,90,11,"java, html, communication, mysql, azure"
8.3,1,3,1,88,4.8,1,1,81,85,1,91,3,"javascript, reactjs, leadership, mysql, oracle cloud"
8.5,2,2,2,90,4.4,1,1,70,84,1,89,11,"python, expressjs, teamwork, nosql, ibm cloud"
8.4,1,1,1,83,4.8,1,0,69,83,1,86,7,"java, angular, leadership, mysql, azure"
8.4,2,1,2,90,4.5,1,1,81,83,1,89,8,"python, reactJs, teamwork, flask, aws"
7.7,2,3,2,75,4.4,1,0,83,83,1,85,17,"c++, reactJs, problem-solving, django, google cloud"
7.6,0,3,2,81,4.5,1,1,81,84,1,85,19,"javascript, html, problem-solving, mongodb, ibm cloud"
7.8,1,3,2,88,4.3,1,1,84,86,1,88,6,"c, expressjs, problem-solving, postgresql, aws"
8.2,1,1,2,75,4.3,0,1,70,85,1,82,15,"c, css, leadership, sql, azure"
